MOE3.Percentage of unspent funds,com_post_MOPs.Communication System.Time to get info,com_post_MOPs.Computer.Processing time,comms_MOPs.Satellite.Receiving time,comms_MOPs.Satellite.Sending time,target.Distance from base,target.Distance from optimized path start,environment.Precipitation,environment.Wind speed,h.Analysis time,h.Rescue in region time,h.Time to hospital,h.Time to prepare,h.Time to region,MOE1.Fuel cost improvement rate,MOE2.Time improvement Rate,rescue unit MOPs.Fuel cost,rescue unit MOPs.Time to rescue,search unit MOPs.Fuel cost,search unit MOPs.Time to detect,Total MOPs.Fuel consumption cost,Total MOPs.Mission time,UAV.Conditional cruise speed,UAV.Conditional max speed,UAV.Search time,UAV.Time to prepare,UAV.Time to region,UAV.Camera 5.Transparency,UAV.On-board analysis system 5.Analysis time,UAV.On-board analysis system 5.Image recognition algorithm accuracy,UAV.On-board navigation system 5.Navigation algorithm accuracy
25.0000,0.0251,0.0118,0.0009,0.0008,14.0137,4.4330,0.8044,10.2949,8.2143,0.0330,0.1452,0.0288,0.1452,-5.3003,-28.9535,121.0939,0.3522,0.0014,0.2540,121.0954,0.6448,100.0000,100.0000,0.0444,0.0145,0.1950,0.9700,0.4037,0.9848,0.9837
25.0000,0.0315,0.0130,0.0007,0.0006,16.6483,3.8429,0.3531,4.7160,8.3516,0.0241,0.1387,0.0267,0.1387,0.3460,-37.9349,114.6003,0.3282,0.0018,0.3156,114.6021,0.6897,100.0000,100.0000,0.0385,0.0160,0.2612,1.0000,0.3592,0.9912,0.9814
25.0000,0.0277,0.0084,0.0008,0.0008,15.9875,1.3371,0.7023,2.3778,9.6553,0.0253,0.1897,0.0222,0.1897,-35.2567,-57.8165,155.5433,0.4269,0.0020,0.3245,155.5452,0.7891,100.0000,100.0000,0.0135,0.0128,0.2983,0.9700,0.3907,0.9889,0.9830
25.0000,0.0174,0.0085,0.0009,0.0009,13.5778,4.0523,0.9795,14.6808,8.5649,0.0173,0.1354,0.0300,0.1354,3.5613,-18.7795,110.9031,0.3181,0.0014,0.2482,110.9046,0.5939,97.9531,97.9531,0.0415,0.0111,0.1956,0.9500,0.4183,0.9933,0.9955
25.0000,0.0217,0.0117,0.0007,0.0007,13.4007,0.7473,0.0996,10.8964,8.7807,0.0286,0.1117,0.0197,0.1117,18.5779,-16.3673,93.6337,0.2717,0.0017,0.2753,93.6354,0.5818,100.0000,100.0000,0.0076,0.0123,0.2554,1.0000,0.4259,0.9923,0.9919
25.0000,0.0197,0.0091,0.0009,0.0010,11.6342,0.9064,0.9581,14.3172,9.2940,0.0205,0.1181,0.0306,0.1181,15.1715,-13.9274,97.5513,0.2873,0.0015,0.2517,97.5528,0.5696,95.8130,95.8130,0.0096,0.0136,0.2285,0.9500,0.3608,0.9993,0.9810
25.0000,0.0214,0.0128,0.0010,0.0009,12.4029,3.1140,0.4669,15.5266,9.9246,0.0215,0.1224,0.0238,0.1224,12.0797,-19.5517,101.1068,0.2900,0.0016,0.2717,101.1084,0.5978,84.4734,84.4734,0.0369,0.0126,0.2221,1.0000,0.2991,0.9862,0.9914
25.0000,0.0229,0.0169,0.0011,0.0008,15.2740,0.1121,0.4619,13.7555,9.2001,0.0264,0.1476,0.0329,0.1476,-6.1135,-43.2745,122.0286,0.3545,0.0020,0.3204,122.0306,0.7164,100.0000,100.0000,0.0012,0.0112,0.3079,1.0000,0.3044,0.9981,0.9854
25.0000,0.0307,0.0108,0.0009,0.0006,15.4492,2.4937,0.6250,0.7125,9.7086,0.0172,0.1287,0.0202,0.1287,8.1992,-27.2174,105.5691,0.2948,0.0018,0.2983,105.5709,0.6361,100.0000,100.0000,0.0251,0.0127,0.2605,1.0000,0.4852,0.9806,0.9956
25.0000,0.0218,0.0129,0.0006,0.0006,11.8681,3.7640,0.7619,2.5381,9.4979,0.0306,0.1298,0.0257,0.1298,5.7053,-12.0249,108.4377,0.3159,0.0012,0.2083,108.4389,0.5601,100.0000,100.0000,0.0378,0.0080,0.1625,0.9700,0.4860,0.9863,0.9994
25.0000,0.0293,0.0167,0.0008,0.0008,11.9420,2.4524,0.2780,16.8581,8.6903,0.0249,0.1197,0.0271,0.1197,13.4791,-23.0701,99.4974,0.2915,0.0016,0.2763,99.4991,0.6154,83.1419,83.1419,0.0296,0.0155,0.2313,1.0000,0.2747,0.9808,0.9881
25.0000,0.0194,0.0113,0.0007,0.0010,13.6273,0.8884,0.1457,13.6037,8.6891,0.0198,0.1314,0.0320,0.1314,5.9834,-25.4149,108.1174,0.3147,0.0017,0.2800,108.1191,0.6271,100.0000,100.0000,0.0090,0.0138,0.2573,1.0000,0.2806,0.9820,0.9912
25.0000,0.0207,0.0089,0.0010,0.0011,13.6032,3.0544,0.9777,4.1796,8.4584,0.0269,0.1159,0.0278,0.1159,15.8362,-15.8608,96.7868,0.2865,0.0015,0.2611,96.7883,0.5793,97.7683,97.7683,0.0313,0.0116,0.2181,0.9500,0.2662,0.9879,0.9906
25.0000,0.0176,0.0147,0.0009,0.0009,11.1692,3.9842,0.4803,0.6167,8.8431,0.0308,0.0931,0.0195,0.0931,31.2345,6.0705,79.0792,0.2365,0.0011,0.1990,79.0803,0.4696,100.0000,100.0000,0.0399,0.0151,0.1440,1.0000,0.2721,0.9930,0.9997
25.0000,0.0286,0.0122,0.0006,0.0009,11.5544,3.2447,0.3792,17.1824,8.3960,0.0195,0.1163,0.0184,0.1163,16.5798,-13.3895,95.9318,0.2704,0.0015,0.2542,95.9332,0.5669,82.8176,82.8176,0.0393,0.0121,0.2029,1.0000,0.3008,0.9996,0.9903
25.0000,0.0190,0.0134,0.0009,0.0008,8.0092,3.1585,0.7756,15.1335,8.9373,0.0194,0.1014,0.0313,0.1014,26.9362,9.6549,84.0225,0.2535,0.0009,0.1642,84.0234,0.4517,84.8665,84.8665,0.0373,0.0120,0.1149,0.9700,0.3906,0.9863,0.9973
25.0000,0.0219,0.0103,0.0009,0.0009,12.2501,1.5660,0.8175,9.2661,8.2813,0.0197,0.1249,0.0265,0.1249,10.5623,-14.1735,102.8519,0.2959,0.0015,0.2409,102.8533,0.5709,100.0000,100.0000,0.0158,0.0110,0.2140,0.9700,0.4573,0.9857,0.9997
25.0000,0.0305,0.0101,0.0006,0.0008,16.8630,1.7034,0.4559,11.5774,9.4037,0.0203,0.1405,0.0172,0.1405,-0.4123,-40.0085,115.4720,0.3186,0.0021,0.3394,115.4741,0.7000,100.0000,100.0000,0.0172,0.0147,0.3076,1.0000,0.4164,0.9867,0.9865
25.0000,0.0267,0.0112,0.0008,0.0007,10.9864,0.4907,0.0538,14.7314,9.9719,0.0196,0.1074,0.0270,0.1074,22.7540,-6.0739,88.8315,0.2613,0.0014,0.2296,88.8329,0.5304,100.0000,100.0000,0.0050,0.0126,0.2120,1.0000,0.3339,0.9822,0.9914
25.0000,0.0217,0.0153,0.0009,0.0009,9.6852,4.5324,0.2892,13.7885,9.4732,0.0183,0.0936,0.0291,0.0936,32.4842,12.2678,77.6423,0.2347,0.0009,0.1652,77.6431,0.4387,100.0000,100.0000,0.0454,0.0155,0.1043,1.0000,0.3284,0.9826,0.9906
25.0000,0.0187,0.0170,0.0006,0.0009,10.4444,0.3598,0.5833,12.4330,8.1219,0.0175,0.0870,0.0285,0.0870,37.1703,4.3684,72.2528,0.2201,0.0013,0.2209,72.2541,0.4782,100.0000,100.0000,0.0037,0.0149,0.2023,1.0000,0.3379,0.9982,0.9981
25.0000,0.0293,0.0144,0.0009,0.0011,10.9469,5.7358,0.2112,4.4150,8.2410,0.0248,0.0912,0.0304,0.0912,33.3043,9.0350,76.6992,0.2376,0.0009,0.1715,76.7001,0.4548,100.0000,100.0000,0.0574,0.0090,0.1051,1.0000,0.2564,0.9969,0.9945
25.0000,0.0283,0.0132,0.0009,0.0009,10.6699,4.5642,0.9580,6.4341,9.9656,0.0281,0.0928,0.0201,0.0928,31.7671,7.3513,78.4668,0.2338,0.0010,0.1860,78.4678,0.4632,95.7984,95.7984,0.0477,0.0082,0.1301,0.9500,0.2684,0.9941,0.9812
25.0000,0.0199,0.0141,0.0010,0.0008,8.7584,3.1874,0.1213,2.2294,9.1242,0.0262,0.0730,0.0235,0.0730,45.8117,21.9365,62.3156,0.1956,0.0009,0.1590,62.3165,0.3903,100.0000,100.0000,0.0319,0.0131,0.1139,1.0000,0.2610,0.9946,0.9803
25.0000,0.0173,0.0125,0.0010,0.0009,15.5177,0.1641,0.9392,11.6805,9.1029,0.0219,0.1377,0.0212,0.1377,1.3575,-39.1237,113.4367,0.3185,0.0021,0.3454,113.4389,0.6956,93.9196,93.9196,0.0018,0.0157,0.3279,0.9500,0.2926,0.9877,0.9980
25.0000,0.0171,0.0098,0.0008,0.0009,16.1551,5.3960,0.2354,14.9173,8.0453,0.0188,0.1582,0.0176,0.1582,-12.5229,-33.1333,129.3997,0.3528,0.0016,0.2843,129.4014,0.6657,100.0000,100.0000,0.0541,0.0107,0.2195,1.0000,0.4631,0.9868,0.9810
25.0000,0.0240,0.0089,0.0006,0.0010,14.1500,2.4910,0.9729,3.2950,9.6330,0.0234,0.1212,0.0235,0.1212,12.6361,-19.6117,100.4668,0.2893,0.0017,0.2743,100.4685,0.5981,97.2873,97.2873,0.0257,0.0083,0.2402,0.9500,0.4194,0.9906,0.9990
25.0000,0.0270,0.0145,0.0010,0.0011,14.6344,2.0378,0.7384,12.5493,8.2297,0.0279,0.1652,0.0273,0.1652,-18.5286,-42.3840,136.3062,0.3855,0.0017,0.2828,136.3079,0.7119,100.0000,100.0000,0.0205,0.0089,0.2534,0.9700,0.2955,0.9844,0.9952
25.0000,0.0314,0.0104,0.0010,0.0011,9.8837,3.7088,0.9795,2.4522,9.2822,0.0179,0.0841,0.0298,0.0841,39.1625,12.1898,69.9622,0.2159,0.0010,0.1792,69.9631,0.4391,97.9477,97.9477,0.0380,0.0136,0.1276,0.9500,0.2953,0.9910,0.9899
25.0000,0.0298,0.0129,0.0008,0.0010,8.9101,0.3716,0.3736,7.0680,8.8875,0.0207,0.0743,0.0208,0.0743,45.6483,14.8475,62.5033,0.1900,0.0011,0.1913,62.5045,0.4258,100.0000,100.0000,0.0038,0.0140,0.1734,1.0000,0.4481,0.9961,0.9860
25.0000,0.0231,0.0137,0.0008,0.0008,8.9916,1.0127,9.9401E-6,9.7375,8.9761,0.0315,0.0749,0.0302,0.0749,43.7676,12.9817,64.6662,0.2116,0.0011,0.1851,64.6673,0.4351,100.0000,100.0000,0.0102,0.0128,0.1620,1.0000,0.2822,0.9973,0.9863
25.0000,0.0267,0.0169,0.0010,0.0010,14.7593,4.2556,0.6751,4.2002,9.6629,0.0325,0.1230,0.0239,0.1230,10.1998,-23.6715,103.2687,0.3024,0.0015,0.2702,103.2703,0.6184,100.0000,100.0000,0.0427,0.0158,0.2118,1.0000,0.3365,0.9948,0.9933
25.0000,0.0189,0.0092,0.0006,0.0009,15.9144,4.7205,0.0647,16.7034,8.9505,0.0300,0.1592,0.0327,0.1592,-14.6692,-50.0688,131.8675,0.3811,0.0020,0.3395,131.8695,0.7503,83.2966,83.2966,0.0568,0.0093,0.2734,1.0000,0.4652,0.9888,0.9838
25.0000,0.0238,0.0154,0.0011,0.0006,10.7951,3.0996,0.8645,12.4303,8.9713,0.0270,0.1041,0.0286,0.1041,24.0887,-0.1631,87.2968,0.2638,0.0011,0.1962,87.2980,0.5008,100.0000,100.0000,0.0311,0.0087,0.1564,0.9700,0.4260,0.9939,0.9857
25.0000,0.0188,0.0120,0.0006,0.0007,12.4022,1.4675,0.2023,13.2725,9.5144,0.0273,0.1192,0.0278,0.1192,13.5361,-14.8351,99.4320,0.2935,0.0015,0.2486,99.4335,0.5742,100.0000,100.0000,0.0148,0.0129,0.2209,1.0000,0.4157,0.9997,0.9913
25.0000,0.0206,0.0169,0.0010,0.0006,11.3903,1.8340,0.8896,1.4844,9.0281,0.0286,0.1067,0.0239,0.1067,22.0454,-6.2524,89.6464,0.2658,0.0013,0.2263,89.6477,0.5313,100.0000,100.0000,0.0185,0.0134,0.1945,0.9700,0.4501,0.9900,0.9840
25.0000,0.0288,0.0106,0.0008,0.0010,13.0426,2.9582,0.7264,5.4100,8.2584,0.0267,0.1496,0.0219,0.1496,-7.5654,-26.2602,123.6988,0.3479,0.0014,0.2422,123.7002,0.6313,100.0000,100.0000,0.0297,0.0090,0.2035,0.9700,0.4678,0.9936,0.9923
25.0000,0.0280,0.0137,0.0009,0.0008,12.8012,5.0261,0.7265,15.3002,8.3378,0.0279,0.1734,0.0314,0.1734,-24.2352,-40.5517,142.8690,0.4060,0.0014,0.2533,142.8705,0.7028,84.6998,84.6998,0.0595,0.0093,0.1846,0.9700,0.4375,0.9862,0.9963
25.0000,0.0285,0.0139,0.0008,0.0008,15.3272,0.0860,0.4910,8.7933,8.3125,0.0172,0.1277,0.0287,0.1277,8.9013,-33.3042,104.7615,0.3014,0.0020,0.3212,104.7635,0.6665,100.0000,100.0000,0.0010,0.0144,0.3058,1.0000,0.3682,0.9879,0.9976
25.0000,0.0287,0.0137,0.0010,0.0009,14.6395,3.4673,0.2592,10.0739,8.9333,0.0229,0.1220,0.0207,0.1220,12.1485,-22.0786,101.0276,0.2876,0.0016,0.2785,101.0292,0.6104,100.0000,100.0000,0.0348,0.0156,0.2281,1.0000,0.2770,0.9984,0.9804
25.0000,0.0196,0.0141,0.0008,0.0006,15.2491,0.9159,0.3597,15.2039,9.4127,0.0203,0.1499,0.0326,0.1499,-6.9043,-50.1825,122.9377,0.3527,0.0022,0.3632,122.9399,0.7509,84.7961,84.7961,0.0109,0.0133,0.3390,1.0000,0.3280,0.9864,0.9982
25.0000,0.0303,0.0114,0.0009,0.0009,16.1895,1.8709,0.8063,12.7521,8.9787,0.0314,0.1673,0.0300,0.1673,-20.4944,-51.2334,138.5666,0.3961,0.0019,0.3165,138.5685,0.7562,100.0000,100.0000,0.0188,0.0102,0.2875,0.9700,0.4388,0.9825,0.9971
25.0000,0.0229,0.0162,0.0011,0.0010,13.5053,1.1824,0.5760,5.1766,8.4592,0.0314,0.1125,0.0250,0.1125,17.6100,-19.2840,94.7468,0.2815,0.0017,0.2738,94.7485,0.5964,100.0000,100.0000,0.0119,0.0141,0.2478,1.0000,0.3889,0.9952,0.9959
25.0000,0.0239,0.0111,0.0009,0.0006,8.9724,0.4189,0.5181,9.5705,9.2087,0.0258,0.0748,0.0195,0.0748,44.6175,15.6908,63.6887,0.1949,0.0011,0.1902,63.6899,0.4215,100.0000,100.0000,0.0043,0.0137,0.1722,1.0000,0.2687,0.9907,0.9950
25.0000,0.0262,0.0160,0.0011,0.0009,9.8108,4.1035,0.4219,4.6645,9.0788,0.0287,0.0818,0.0196,0.0818,39.3761,14.3658,69.7166,0.2118,0.0009,0.1721,69.7175,0.4282,100.0000,100.0000,0.0411,0.0154,0.1155,1.0000,0.3790,0.9850,0.9904
25.0000,0.0189,0.0123,0.0008,0.0006,16.3642,3.5707,0.3943,14.9646,9.7538,0.0212,0.1604,0.0212,0.1604,-14.3242,-41.2842,131.4710,0.3631,0.0018,0.3107,131.4728,0.7064,100.0000,100.0000,0.0358,0.0139,0.2610,1.0000,0.2880,0.9914,0.9811
25.0000,0.0215,0.0135,0.0008,0.0009,15.9305,0.9146,0.6322,10.6802,9.8065,0.0192,0.1328,0.0234,0.1328,5.1449,-34.2815,109.0813,0.3081,0.0020,0.3266,109.0833,0.6714,100.0000,100.0000,0.0093,0.0153,0.3021,1.0000,0.4717,0.9940,0.9951
25.0000,0.0231,0.0139,0.0006,0.0008,10.7639,5.2553,0.8839,10.6055,8.3488,0.0317,0.1015,0.0234,0.1015,25.2672,6.0286,85.9418,0.2581,0.0009,0.1734,85.9427,0.4699,100.0000,100.0000,0.0526,0.0099,0.1109,0.9700,0.3046,0.9873,0.9963
25.0000,0.0261,0.0138,0.0006,0.0009,11.6263,0.4188,0.5797,15.0804,8.9529,0.0291,0.1141,0.0178,0.1141,16.8336,-19.6064,95.6396,0.2750,0.0018,0.2815,95.6414,0.5980,84.9196,84.9196,0.0050,0.0096,0.2669,1.0000,0.3469,0.9979,0.9900
25.0000,0.0173,0.0091,0.0007,0.0011,11.6765,3.9395,0.8640,0.4198,8.8834,0.0321,0.1126,0.0315,0.1126,17.4688,-4.8674,94.9096,0.2889,0.0012,0.2073,94.9108,0.5243,100.0000,100.0000,0.0395,0.0098,0.1580,0.9700,0.3655,0.9946,0.9807
25.0000,0.0295,0.0120,0.0006,0.0010,14.3359,5.7911,0.5871,5.8837,8.3247,0.0286,0.1195,0.0247,0.1195,13.1627,-16.0317,99.8615,0.2922,0.0013,0.2448,99.8629,0.5802,100.0000,100.0000,0.0580,0.0150,0.1718,1.0000,0.3389,0.9923,0.9964
25.0000,0.0250,0.0112,0.0007,0.0006,9.3929,0.3490,0.0345,4.4024,9.3045,0.0298,0.0783,0.0175,0.0783,41.6591,11.1846,67.0908,0.2038,0.0012,0.2028,67.0920,0.4441,100.0000,100.0000,0.0036,0.0159,0.1834,1.0000,0.3398,0.9967,0.9879
25.0000,0.0213,0.0100,0.0009,0.0006,14.5916,5.0350,0.6804,16.2168,9.7361,0.0174,0.1451,0.0308,0.1451,-3.2273,-35.3141,118.7097,0.3384,0.0017,0.3054,118.7114,0.6766,83.7832,83.7832,0.0602,0.0137,0.2314,1.0000,0.4646,0.9836,0.9867
25.0000,0.0302,0.0127,0.0010,0.0008,16.5743,3.2632,0.3192,12.7132,8.6030,0.0298,0.1381,0.0186,0.1381,0.0331,-36.4362,114.9601,0.3246,0.0019,0.3129,114.9620,0.6822,100.0000,100.0000,0.0327,0.0104,0.2697,1.0000,0.4036,0.9910,0.9879
25.0000,0.0317,0.0086,0.0008,0.0011,12.7082,2.9233,0.2113,14.6046,8.9157,0.0298,0.1240,0.0191,0.1240,9.8465,-16.5099,103.6751,0.2969,0.0014,0.2436,103.6765,0.5825,100.0000,100.0000,0.0293,0.0160,0.1983,1.0000,0.2610,0.9877,0.9882
25.0000,0.0322,0.0165,0.0006,0.0008,12.7116,0.8848,0.9824,16.0861,9.0314,0.0263,0.1285,0.0195,0.1285,7.1705,-33.3831,106.7520,0.3028,0.0019,0.3141,106.7539,0.6669,82.4348,82.4348,0.0108,0.0126,0.2906,0.9500,0.3767,0.9845,0.9881
25.0000,0.0230,0.0156,0.0007,0.0010,12.3737,3.4505,0.5836,7.7806,9.9488,0.0195,0.1031,0.0253,0.1031,25.7272,-4.3626,85.4124,0.2510,0.0013,0.2306,85.4137,0.5218,100.0000,100.0000,0.0346,0.0147,0.1813,1.0000,0.2672,0.9906,0.9858
25.0000,0.0281,0.0120,0.0008,0.0007,11.9710,4.0341,0.7248,14.7900,9.8177,0.0190,0.1615,0.0187,0.1615,-14.8366,-23.2745,132.0609,0.3607,0.0012,0.2140,132.0621,0.6164,100.0000,100.0000,0.0404,0.0132,0.1603,0.9700,0.3634,0.9828,0.9920
25.0000,0.0265,0.0093,0.0007,0.0009,11.4528,4.1505,0.5807,16.3522,8.9519,0.0322,0.1141,0.0266,0.1141,16.4289,-12.4245,96.1054,0.2870,0.0013,0.2378,96.1067,0.5621,83.6478,83.6478,0.0497,0.0106,0.1774,1.0000,0.3988,0.9857,0.9856
25.0000,0.0298,0.0125,0.0011,0.0009,15.5482,0.7510,0.7438,14.3211,9.9227,0.0294,0.2033,0.0194,0.2033,-45.2742,-63.4736,167.0634,0.4554,0.0020,0.3177,167.0653,0.8174,100.0000,100.0000,0.0076,0.0131,0.2970,0.9700,0.2535,0.9830,0.9974
25.0000,0.0215,0.0141,0.0008,0.0008,12.5277,2.8896,0.7657,11.8715,8.1647,0.0206,0.1363,0.0300,0.1363,2.4599,-19.4585,112.1697,0.3233,0.0014,0.2368,112.1711,0.5973,100.0000,100.0000,0.0290,0.0110,0.1968,0.9700,0.3485,0.9903,0.9804
25.0000,0.0223,0.0138,0.0006,0.0007,9.1418,5.8367,0.4587,16.4420,9.2855,0.0321,0.0912,0.0254,0.0912,32.3882,12.7686,77.7527,0.2399,0.0008,0.1588,77.7535,0.4362,83.5580,83.5580,0.0700,0.0080,0.0808,1.0000,0.3949,0.9949,0.9815
25.0000,0.0294,0.0133,0.0008,0.0010,9.6555,3.6098,0.0933,12.4441,8.1684,0.0182,0.0805,0.0252,0.0805,41.6494,16.3092,67.1023,0.2043,0.0009,0.1696,67.1032,0.4185,100.0000,100.0000,0.0362,0.0114,0.1220,1.0000,0.3859,0.9891,0.9937
25.0000,0.0312,0.0168,0.0009,0.0006,16.1886,3.1562,0.5224,1.0996,8.4141,0.0186,0.1349,0.0265,0.1349,3.7240,-34.7508,110.7155,0.3149,0.0018,0.3095,110.7174,0.6738,100.0000,100.0000,0.0317,0.0132,0.2645,1.0000,0.4973,0.9846,0.9862
25.0000,0.0252,0.0123,0.0007,0.0007,16.2126,1.0877,0.2012,4.7413,9.3244,0.0295,0.1351,0.0324,0.1351,2.1629,-41.0160,112.5106,0.3321,0.0020,0.3341,112.5126,0.7051,100.0000,100.0000,0.0110,0.0152,0.3080,1.0000,0.3543,0.9997,0.9828
25.0000,0.0197,0.0148,0.0009,0.0011,9.8510,2.0086,0.6539,13.8543,9.9821,0.0215,0.0953,0.0297,0.0953,30.9076,5.4912,79.4551,0.2418,0.0011,0.1942,79.4562,0.4725,100.0000,100.0000,0.0202,0.0152,0.1589,1.0000,0.2914,0.9990,0.9890
25.0000,0.0293,0.0109,0.0008,0.0010,9.9385,4.0783,0.0507,9.9124,8.8345,0.0180,0.0828,0.0208,0.0828,40.0382,16.7833,68.9552,0.2044,0.0009,0.1697,68.9561,0.4161,100.0000,100.0000,0.0409,0.0108,0.1179,1.0000,0.3858,0.9874,0.9963
25.0000,0.0194,0.0144,0.0009,0.0006,14.5441,3.0841,0.4178,10.6709,9.6425,0.0212,0.1212,0.0188,0.1212,12.9149,-18.6420,100.1462,0.2825,0.0016,0.2754,100.1479,0.5932,100.0000,100.0000,0.0309,0.0143,0.2302,1.0000,0.2971,0.9920,0.9968
25.0000,0.0244,0.0100,0.0006,0.0009,10.7958,1.6591,0.3419,5.6547,8.8070,0.0294,0.0900,0.0172,0.0900,33.5769,4.0338,76.3853,0.2266,0.0013,0.2173,76.3866,0.4798,100.0000,100.0000,0.0167,0.0146,0.1860,1.0000,0.3475,0.9938,0.9834
25.0000,0.0275,0.0101,0.0010,0.0010,9.7858,2.1283,0.0988,7.8818,8.8688,0.0237,0.0815,0.0237,0.0815,40.1734,12.8015,68.7994,0.2105,0.0011,0.1860,68.8005,0.4360,100.0000,100.0000,0.0214,0.0091,0.1555,1.0000,0.4019,0.9920,0.9867
25.0000,0.0190,0.0132,0.0011,0.0011,16.6722,5.4826,0.8613,2.7668,8.3686,0.0254,0.1613,0.0319,0.1613,-15.5221,-41.6204,132.8487,0.3799,0.0017,0.2939,132.8504,0.7081,100.0000,100.0000,0.0549,0.0116,0.2274,0.9700,0.3770,0.9989,0.9850
25.0000,0.0192,0.0136,0.0008,0.0008,10.9377,5.7822,0.4275,1.7174,9.0733,0.0204,0.0911,0.0187,0.0911,33.9276,14.2195,75.9823,0.2214,0.0009,0.1731,75.9832,0.4289,100.0000,100.0000,0.0579,0.0102,0.1050,1.0000,0.2672,0.9919,0.9842
25.0000,0.0219,0.0106,0.0008,0.0006,16.3870,4.7193,0.0457,16.5494,9.8918,0.0191,0.1636,0.0320,0.1636,-16.3314,-53.5338,133.7790,0.3784,0.0021,0.3554,133.7811,0.7677,83.4506,83.4506,0.0567,0.0139,0.2849,1.0000,0.4094,0.9846,0.9822
25.0000,0.0198,0.0099,0.0007,0.0011,9.7055,2.6242,0.8320,10.5704,9.2822,0.0231,0.0972,0.0306,0.0972,29.3605,7.8810,81.2344,0.2481,0.0010,0.1810,81.2354,0.4606,100.0000,100.0000,0.0264,0.0110,0.1437,0.9700,0.4537,0.9958,0.9876
25.0000,0.0178,0.0141,0.0008,0.0008,10.7907,5.3536,0.1929,3.0588,8.7320,0.0247,0.0899,0.0190,0.0899,34.2246,13.7761,75.6408,0.2236,0.0009,0.1740,75.6417,0.4311,100.0000,100.0000,0.0537,0.0102,0.1102,1.0000,0.4231,0.9942,0.9892
25.0000,0.0201,0.0170,0.0009,0.0007,8.1406,4.3772,0.7369,11.9301,8.4838,0.0328,0.0921,0.0258,0.0921,31.6798,17.2554,78.5675,0.2428,0.0007,0.1322,78.5682,0.4137,100.0000,100.0000,0.0439,0.0121,0.0762,0.9700,0.3380,0.9845,0.9911
25.0000,0.0288,0.0162,0.0006,0.0011,13.8104,2.2219,0.0568,16.5456,9.1357,0.0307,0.1379,0.0240,0.1379,0.0614,-38.6548,114.9275,0.3305,0.0019,0.3160,114.9294,0.6933,83.4544,83.4544,0.0267,0.0090,0.2803,1.0000,0.4393,0.9915,0.9917
25.0000,0.0238,0.0162,0.0010,0.0006,16.0243,4.8498,0.9039,1.1981,9.6089,0.0208,0.1477,0.0273,0.1477,-5.4912,-39.3719,121.3130,0.3436,0.0018,0.3116,121.3149,0.6969,90.3889,90.3889,0.0538,0.0101,0.2478,0.9500,0.3976,0.9834,0.9991
25.0000,0.0305,0.0100,0.0007,0.0008,16.1627,5.6958,0.8818,2.5040,9.0514,0.0195,0.1527,0.0175,0.1527,-8.8098,-32.8750,125.1297,0.3425,0.0016,0.2798,125.1313,0.6644,100.0000,100.0000,0.0571,0.0118,0.2109,0.9700,0.4336,0.9805,0.9940
25.0000,0.0280,0.0113,0.0008,0.0010,9.4514,2.4177,0.9925,1.1238,8.5961,0.0236,0.0794,0.0196,0.0794,41.7150,15.2456,67.0267,0.2019,0.0010,0.1808,67.0277,0.4238,99.2465,99.2465,0.0245,0.0133,0.1430,0.9500,0.3358,0.9968,0.9930
25.0000,0.0178,0.0114,0.0008,0.0006,15.7149,1.5683,0.1105,14.1313,8.0213,0.0223,0.1525,0.0196,0.1525,-9.0015,-38.7226,125.3498,0.3469,0.0019,0.3160,125.3517,0.6936,100.0000,100.0000,0.0158,0.0128,0.2874,1.0000,0.3246,0.9977,0.9853
25.0000,0.0237,0.0150,0.0009,0.0010,13.8159,5.8349,0.0852,1.8242,9.7800,0.0195,0.1151,0.0245,0.1151,17.3611,-8.5792,95.0335,0.2743,0.0013,0.2280,95.0347,0.5429,100.0000,100.0000,0.0585,0.0087,0.1609,1.0000,0.4845,0.9939,0.9939
25.0000,0.0315,0.0115,0.0009,0.0008,13.3931,5.7467,0.1154,5.1745,9.9658,0.0198,0.1116,0.0229,0.1116,19.7803,-7.7327,92.2514,0.2658,0.0012,0.2282,92.2527,0.5387,100.0000,100.0000,0.0576,0.0145,0.1561,1.0000,0.4112,0.9877,0.9811
25.0000,0.0309,0.0129,0.0007,0.0006,11.2488,5.6693,0.4119,11.9546,10.0000,0.0171,0.0937,0.0176,0.0937,32.5624,10.8219,77.5522,0.2222,0.0010,0.1787,77.5532,0.4459,100.0000,100.0000,0.0568,0.0087,0.1132,1.0000,0.3387,0.9899,0.9881
25.0000,0.0268,0.0086,0.0006,0.0010,13.4269,0.4607,0.9239,3.0748,9.9996,0.0194,0.1211,0.0283,0.1211,13.2232,-24.9339,99.7915,0.2899,0.0019,0.2978,99.7933,0.6247,92.3901,92.3901,0.0051,0.0111,0.2816,0.9500,0.4871,0.9806,0.9978
25.0000,0.0329,0.0097,0.0006,0.0007,15.4767,3.6028,0.5746,15.9701,8.4396,0.0224,0.1535,0.0249,0.1535,-9.6933,-48.1207,126.1452,0.3542,0.0020,0.3425,126.1473,0.7406,84.0299,84.0299,0.0430,0.0124,0.2872,1.0000,0.3068,0.9928,0.9849
