MOE3.Percentage of unspent funds,com_post_MOPs.Communication System.Time to get info,com_post_MOPs.Computer.Processing time,comms_MOPs.Satellite.Receiving time,comms_MOPs.Satellite.Sending time,target.Distance from base,target.Distance from optimized path start,environment.Precipitation,environment.Wind speed,h.Analysis time,h.Rescue in region time,h.Time to hospital,h.Time to prepare,h.Time to region,laptop.Recognition software 3.Analysis time,MOE1.Fuel cost improvement rate,MOE2.Time improvement Rate,rescue unit MOPs.Fuel cost,rescue unit MOPs.Time to rescue,search unit MOPs.Fuel cost,search unit MOPs.Time to detect,Total MOPs.Fuel consumption cost,Total MOPs.Mission time,UAV.Conditional cruise speed,UAV.Conditional max speed,UAV.Search time,UAV.Time to prepare,UAV.Time to region,UAV.Camera 3.Transmission delay,UAV.Camera 3.Transparency,UAV.On-board navigation system 3.Navigation algorithm accuracy
45.0000,0.0210,0.0155,0.0011,0.0009,12.5302,5.0640,0.3734,14.1156,8.9794,0.0210,0.1216,0.0214,0.1216,1.8236,12.6864,-7.5372,100.4094,0.2856,0.0012,0.2137,100.4106,0.5377,100.0000,100.0000,0.0515,0.0099,0.1523,1.1828,1.0000,0.9821
45.0000,0.0266,0.0099,0.0008,0.0008,11.7168,5.1346,0.1646,2.5318,9.8916,0.0242,0.0976,0.0280,0.0976,1.1316,28.9154,3.7532,81.7463,0.2475,0.0011,0.1956,81.7473,0.4812,100.0000,100.0000,0.0520,0.0093,0.1342,1.2115,1.0000,0.9825
45.0000,0.0261,0.0121,0.0009,0.0007,15.0291,3.0786,0.3545,10.4116,9.3102,0.0185,0.1252,0.0299,0.1252,2.0578,10.4553,-25.0786,102.9747,0.2989,0.0017,0.2867,102.9764,0.6254,100.0000,100.0000,0.0316,0.0112,0.2439,0.7188,1.0000,0.9805
45.0000,0.0300,0.0168,0.0009,0.0007,15.9371,0.9263,0.5719,11.6379,9.9545,0.0261,0.1328,0.0252,0.1328,1.8488,4.2035,-38.6245,110.1639,0.3169,0.0020,0.3277,110.1659,0.6931,100.0000,100.0000,0.0101,0.0135,0.3041,1.2946,1.0000,0.9879
45.0000,0.0217,0.0157,0.0007,0.0010,12.7453,4.7950,0.4257,9.2762,9.2899,0.0319,0.1062,0.0280,0.1062,1.0697,21.9476,-6.8876,89.7590,0.2723,0.0012,0.2230,89.7602,0.5344,100.0000,100.0000,0.0486,0.0133,0.1612,1.1875,1.0000,0.9881
45.0000,0.0197,0.0090,0.0009,0.0010,13.6710,5.4156,0.0688,3.9860,9.5937,0.0261,0.1139,0.0279,0.1139,2.3398,17.3482,-9.2888,95.0483,0.2818,0.0013,0.2341,95.0496,0.5464,100.0000,100.0000,0.0550,0.0104,0.1686,0.7490,1.0000,0.9803
45.0000,0.0215,0.0121,0.0007,0.0007,15.7049,1.0002,0.9707,14.3367,9.0489,0.0218,0.1574,0.0191,0.1574,2.3541,-12.3306,-43.7798,129.1781,0.3557,0.0020,0.3282,129.1802,0.7189,97.0730,97.0730,0.0112,0.0117,0.3052,0.8586,0.9500,0.9934
45.0000,0.0299,0.0165,0.0010,0.0008,12.2426,3.1022,0.8195,9.2567,9.0614,0.0310,0.1245,0.0281,0.1245,1.3026,9.3534,-16.2732,104.2423,0.3081,0.0013,0.2250,104.2436,0.5814,100.0000,100.0000,0.0316,0.0090,0.1843,0.8498,0.9700,0.9934
45.0000,0.0201,0.0086,0.0010,0.0010,13.2495,1.4204,0.9309,10.7323,8.9837,0.0198,0.1186,0.0223,0.1186,1.8022,14.8951,-19.6690,97.8689,0.2794,0.0017,0.2882,97.8707,0.5983,93.0850,93.0850,0.0162,0.0150,0.2570,1.4951,0.9500,0.9898
45.0000,0.0234,0.0145,0.0008,0.0010,13.1867,4.6657,0.9450,3.0918,8.6439,0.0304,0.1163,0.0235,0.1163,2.2911,15.1373,-14.8335,97.5908,0.2865,0.0014,0.2480,97.5921,0.5742,94.5041,94.5041,0.0504,0.0140,0.1835,1.3214,0.9500,0.9837
45.0000,0.0259,0.0103,0.0010,0.0007,11.8793,3.8429,0.2086,2.7259,9.9856,0.0259,0.0990,0.0272,0.0990,1.5696,27.7583,-0.1811,83.0767,0.2511,0.0012,0.2119,83.0779,0.5009,100.0000,100.0000,0.0392,0.0087,0.1640,1.3481,1.0000,0.9815
45.0000,0.0223,0.0127,0.0010,0.0007,8.3977,1.3562,0.3612,14.7970,8.7994,0.0220,0.0821,0.0197,0.0821,2.5698,39.9884,18.1682,69.0124,0.2060,0.0010,0.1664,69.0134,0.4092,100.0000,100.0000,0.0145,0.0088,0.1431,0.8819,1.0000,0.9856
45.0000,0.0301,0.0088,0.0006,0.0008,8.6668,5.6308,0.7264,13.0094,8.1581,0.0288,0.1143,0.0194,0.1143,1.9430,16.7260,11.0748,95.7645,0.2768,0.0006,0.1276,95.7651,0.4446,100.0000,100.0000,0.0573,0.0091,0.0612,1.4724,0.9700,0.9973
45.0000,0.0223,0.0101,0.0009,0.0009,14.3239,2.4562,0.6852,1.7189,8.9403,0.0181,0.1194,0.0214,0.1194,1.8720,14.6057,-17.5409,98.2018,0.2782,0.0017,0.2754,98.2034,0.5877,100.0000,100.0000,0.0255,0.0086,0.2413,1.4932,1.0000,0.9848
45.0000,0.0193,0.0121,0.0006,0.0010,12.6286,3.2912,0.2871,9.3301,8.6975,0.0291,0.1052,0.0328,0.1052,1.0244,22.9963,-7.2794,88.5529,0.2723,0.0014,0.2311,88.5542,0.5364,100.0000,100.0000,0.0336,0.0091,0.1885,1.3769,1.0000,0.9923
45.0000,0.0187,0.0129,0.0010,0.0008,16.6884,1.2053,0.5004,13.7214,9.9456,0.0213,0.1612,0.0209,0.1612,2.5582,-14.9109,-46.6852,132.1455,0.3646,0.0021,0.3355,132.1476,0.7334,100.0000,100.0000,0.0129,0.0101,0.3125,0.5069,1.0000,0.9917
45.0000,0.0284,0.0153,0.0006,0.0008,8.6709,1.7542,0.3257,2.7201,8.3704,0.0272,0.0723,0.0206,0.0723,2.9391,46.1855,17.7954,61.8857,0.1923,0.0010,0.1736,61.8867,0.4110,100.0000,100.0000,0.0188,0.0149,0.1400,1.4446,1.0000,0.9902
45.0000,0.0198,0.0162,0.0008,0.0009,12.7059,4.6039,0.7069,5.0027,9.7144,0.0305,0.1498,0.0264,0.1498,1.3884,-8.1857,-23.2500,124.4123,0.3565,0.0013,0.2220,124.4136,0.6163,100.0000,100.0000,0.0466,0.0105,0.1649,0.6390,0.9700,0.9843
45.0000,0.0268,0.0108,0.0007,0.0010,9.0523,0.3361,0.7831,13.7448,8.4420,0.0206,0.1117,0.0276,0.1117,1.0532,19.6216,0.2508,92.4341,0.2715,0.0012,0.1879,92.4352,0.4987,100.0000,100.0000,0.0039,0.0081,0.1760,0.7830,0.9700,0.9923
45.0000,0.0203,0.0151,0.0009,0.0011,14.6113,3.7972,0.4079,7.9448,8.4489,0.0197,0.1218,0.0263,0.1218,1.3111,12.7292,-19.4571,100.3599,0.2895,0.0016,0.2703,100.3615,0.5973,100.0000,100.0000,0.0387,0.0135,0.2181,1.4073,1.0000,0.9930
45.0000,0.0244,0.0083,0.0007,0.0011,14.2084,5.7871,0.0494,2.0898,8.8218,0.0203,0.1184,0.0313,0.1184,2.0262,14.9864,-11.8366,97.7643,0.2884,0.0013,0.2363,97.7657,0.5592,100.0000,100.0000,0.0586,0.0084,0.1692,0.5746,1.0000,0.9969
45.0000,0.0269,0.0128,0.0009,0.0008,14.8182,1.3351,0.6844,17.3588,9.7457,0.0205,0.1494,0.0258,0.1494,2.3147,-6.6184,-48.7075,122.6089,0.3451,0.0022,0.3570,122.6111,0.7435,82.6412,82.6412,0.0171,0.0130,0.3269,0.9959,1.0000,0.9989
45.0000,0.0329,0.0154,0.0010,0.0010,10.9563,1.0583,0.6518,12.5065,8.6459,0.0205,0.0913,0.0313,0.0913,2.8205,33.8081,-1.6780,76.1193,0.2344,0.0014,0.2235,76.1207,0.5084,100.0000,100.0000,0.0115,0.0099,0.2021,0.5816,1.0000,0.9803
45.0000,0.0258,0.0137,0.0011,0.0009,13.3477,2.2270,0.2829,1.9521,9.3315,0.0252,0.1112,0.0273,0.1112,2.4212,19.3397,-15.4970,92.7578,0.2749,0.0016,0.2611,92.7594,0.5775,100.0000,100.0000,0.0233,0.0112,0.2266,1.3470,1.0000,0.9824
45.0000,0.0226,0.0102,0.0011,0.0011,11.7338,5.5600,0.9444,17.8595,8.2720,0.0210,0.1261,0.0270,0.1261,2.6569,9.5742,-16.4505,103.9883,0.3001,0.0013,0.2473,103.9896,0.5823,77.5707,77.5707,0.0728,0.0120,0.1626,1.0812,0.9500,0.9802
45.0000,0.0229,0.0106,0.0008,0.0009,12.5982,3.2146,0.2981,2.1258,9.7191,0.0273,0.1050,0.0193,0.1050,2.7350,23.4005,-4.7871,88.0881,0.2566,0.0014,0.2322,88.0895,0.5239,100.0000,100.0000,0.0332,0.0089,0.1902,1.0090,1.0000,0.9882
45.0000,0.0209,0.0114,0.0006,0.0011,16.5498,1.7263,0.9100,4.7303,9.7189,0.0207,0.1516,0.0260,0.1516,1.6613,-8.1303,-48.6142,124.3476,0.3497,0.0022,0.3595,124.3498,0.7431,90.9962,90.9962,0.0198,0.0100,0.3297,1.1138,0.9500,0.9889
45.0000,0.0206,0.0099,0.0006,0.0010,10.6777,5.6019,0.1846,9.3208,8.9561,0.0206,0.0890,0.0216,0.0890,2.4652,35.4136,14.8359,74.2735,0.2202,0.0009,0.1735,74.2744,0.4258,100.0000,100.0000,0.0570,0.0145,0.1020,0.9945,1.0000,0.9977
45.0000,0.0315,0.0138,0.0009,0.0011,12.6387,3.0746,0.6056,3.8976,9.6329,0.0308,0.1053,0.0186,0.1053,2.1622,22.7189,-8.7976,88.8719,0.2600,0.0014,0.2366,88.8733,0.5440,100.0000,100.0000,0.0316,0.0116,0.1935,0.8544,1.0000,0.9900
45.0000,0.0255,0.0110,0.0010,0.0008,16.6534,5.9850,0.2091,15.5302,8.7573,0.0206,0.1643,0.0301,0.1643,2.8714,-16.9777,-51.3732,134.5224,0.3793,0.0019,0.3394,134.5243,0.7569,84.4698,84.4698,0.0719,0.0138,0.2537,0.7246,1.0000,0.9967
45.0000,0.0264,0.0137,0.0006,0.0010,9.5612,5.9509,0.1674,12.9306,9.8394,0.0230,0.0797,0.0306,0.0797,2.5142,41.5759,19.9026,67.1870,0.2129,0.0007,0.1459,67.1878,0.4005,100.0000,100.0000,0.0605,0.0115,0.0739,1.0840,1.0000,0.9804
45.0000,0.0277,0.0117,0.0010,0.0011,8.2825,2.6453,0.7916,13.7384,8.8575,0.0262,0.1011,0.0242,0.1011,2.9463,26.2598,9.8558,84.8004,0.2526,0.0008,0.1567,84.8013,0.4507,100.0000,100.0000,0.0277,0.0158,0.1132,1.3748,0.9700,0.9988
45.0000,0.0290,0.0122,0.0009,0.0009,10.3035,1.5315,0.4011,14.2085,9.0762,0.0299,0.1001,0.0285,0.1001,1.4478,26.4747,-2.1271,84.5528,0.2585,0.0012,0.2092,84.5541,0.5106,100.0000,100.0000,0.0160,0.0146,0.1786,0.9428,1.0000,0.9833
45.0000,0.0328,0.0105,0.0010,0.0006,10.2853,4.7037,0.1219,14.8192,9.6023,0.0239,0.1006,0.0311,0.1006,2.6328,26.8876,5.6329,84.0783,0.2562,0.0009,0.1707,84.0792,0.4718,100.0000,100.0000,0.0482,0.0099,0.1126,1.4205,1.0000,0.9937
45.0000,0.0190,0.0129,0.0007,0.0007,12.1593,0.0156,0.1871,3.7482,8.4745,0.0246,0.1013,0.0298,0.1013,1.4712,26.3030,-10.1304,84.7500,0.2571,0.0016,0.2604,84.7516,0.5507,100.0000,100.0000,0.0009,0.0129,0.2466,1.2833,1.0000,0.9860
45.0000,0.0263,0.0115,0.0010,0.0008,9.5802,2.5260,0.2391,0.7315,9.2454,0.0177,0.0798,0.0270,0.0798,2.7299,42.1552,15.6386,66.5205,0.2044,0.0010,0.1778,66.5215,0.4218,100.0000,100.0000,0.0264,0.0087,0.1428,1.4409,1.0000,0.9901
45.0000,0.0274,0.0131,0.0009,0.0009,13.1743,3.3492,0.4491,3.3295,9.3246,0.0323,0.1098,0.0292,0.1098,1.2051,19.4122,-12.6186,92.6746,0.2811,0.0014,0.2397,92.6760,0.5631,100.0000,100.0000,0.0342,0.0086,0.1969,1.2728,1.0000,0.9996
45.0000,0.0177,0.0120,0.0008,0.0010,14.3019,3.6160,0.1762,10.0091,8.7963,0.0312,0.1192,0.0206,0.1192,1.0844,13.0205,-17.0904,100.0248,0.2901,0.0016,0.2637,100.0264,0.5855,100.0000,100.0000,0.0367,0.0090,0.2180,0.8204,1.0000,0.9812
45.0000,0.0273,0.0085,0.0010,0.0007,16.2748,0.1966,0.6139,14.3237,9.4432,0.0246,0.1583,0.0239,0.1583,1.8599,-13.3294,-49.0574,130.3266,0.3651,0.0021,0.3428,130.3288,0.7453,100.0000,100.0000,0.0028,0.0126,0.3274,1.2862,1.0000,0.9828
45.0000,0.0191,0.0096,0.0010,0.0009,16.9058,0.3081,0.2926,15.8889,9.6311,0.0282,0.1675,0.0203,0.1675,2.8992,-20.1992,-65.2964,138.2265,0.3835,0.0026,0.4124,138.2291,0.8265,84.1111,84.1111,0.0046,0.0118,0.3960,0.6490,1.0000,0.9974
45.0000,0.0220,0.0161,0.0006,0.0010,12.9532,4.5794,0.0230,13.3399,9.5622,0.0178,0.1246,0.0327,0.1246,2.7240,11.0305,-13.1914,102.3136,0.2996,0.0013,0.2267,102.3149,0.5660,100.0000,100.0000,0.0469,0.0101,0.1697,1.3082,1.0000,0.9885
45.0000,0.0183,0.0107,0.0009,0.0007,8.3723,1.0696,0.9992,12.7253,9.5251,0.0180,0.0698,0.0196,0.0698,2.1488,49.0714,23.3509,58.5669,0.1773,0.0010,0.1754,58.5679,0.3832,99.9156,99.9156,0.0116,0.0154,0.1484,1.1188,0.9500,0.9868
45.0000,0.0232,0.0086,0.0007,0.0009,8.3346,3.8927,0.9438,2.0120,8.3186,0.0278,0.0736,0.0298,0.0736,2.6040,45.1847,21.9081,63.0368,0.2047,0.0008,0.1523,63.0376,0.3905,94.3831,94.3831,0.0422,0.0149,0.0952,0.8718,0.9500,0.9917
45.0000,0.0252,0.0145,0.0007,0.0007,11.9803,5.9373,0.4467,8.3616,9.8139,0.0301,0.0998,0.0228,0.0998,1.3337,26.6226,1.5686,84.3830,0.2525,0.0010,0.1985,84.3840,0.4922,100.0000,100.0000,0.0600,0.0149,0.1236,1.0312,1.0000,0.9800
45.0000,0.0187,0.0116,0.0011,0.0010,14.3979,5.5307,0.8445,0.8819,8.1032,0.0186,0.1421,0.0242,0.1421,2.9459,-1.2595,-22.4088,116.4470,0.3269,0.0014,0.2528,116.4484,0.6120,100.0000,100.0000,0.0565,0.0151,0.1812,1.1845,0.9700,0.9800
45.0000,0.0173,0.0087,0.0010,0.0010,11.4262,0.4519,0.5693,8.0836,9.5417,0.0298,0.0952,0.0285,0.0952,1.6940,29.8683,-3.9939,80.6500,0.2488,0.0015,0.2432,80.6514,0.5200,100.0000,100.0000,0.0052,0.0149,0.2232,0.6318,1.0000,0.9845
45.0000,0.0283,0.0089,0.0007,0.0007,15.0679,4.7025,0.7058,14.0264,8.8887,0.0285,0.2069,0.0253,0.2069,2.8753,-47.6661,-55.5335,169.8145,0.4677,0.0015,0.2713,169.8160,0.7777,100.0000,100.0000,0.0482,0.0144,0.2087,1.3500,0.9700,0.9945
45.0000,0.0298,0.0126,0.0007,0.0007,10.2143,3.0165,0.0864,10.8639,8.6836,0.0234,0.0851,0.0236,0.0851,1.1287,37.7289,10.3615,71.6107,0.2173,0.0011,0.1871,71.6118,0.4482,100.0000,100.0000,0.0308,0.0094,0.1469,1.0886,1.0000,0.9815
45.0000,0.0175,0.0156,0.0010,0.0007,16.3537,3.1426,0.9888,9.7053,8.6037,0.0329,0.1378,0.0288,0.1378,2.8805,-0.1720,-37.2142,115.1959,0.3373,0.0019,0.3139,115.1978,0.6861,98.8766,98.8766,0.0329,0.0108,0.2702,1.1386,0.9500,0.9900
45.0000,0.0317,0.0169,0.0008,0.0009,12.3071,4.6237,0.5690,2.4688,8.7760,0.0177,0.1026,0.0280,0.1026,2.4476,26.3397,-3.3188,84.7081,0.2509,0.0012,0.2155,84.7093,0.5166,100.0000,100.0000,0.0473,0.0131,0.1551,1.2092,1.0000,0.9923
45.0000,0.0244,0.0109,0.0007,0.0008,12.9010,0.2178,0.6944,7.4297,9.2572,0.0257,0.1075,0.0217,0.1075,2.2572,21.8575,-14.4036,89.8621,0.2624,0.0017,0.2728,89.8638,0.5720,100.0000,100.0000,0.0032,0.0121,0.2575,1.3736,1.0000,0.9861
45.0000,0.0214,0.0139,0.0010,0.0009,14.4664,0.7656,0.6124,1.2739,8.9535,0.0252,0.1206,0.0215,0.1206,1.2243,12.8516,-24.2685,100.2188,0.2877,0.0018,0.2964,100.2207,0.6213,100.0000,100.0000,0.0082,0.0134,0.2747,0.8752,1.0000,0.9984
45.0000,0.0256,0.0118,0.0007,0.0010,10.4845,3.6844,0.8486,6.2932,8.1781,0.0204,0.1030,0.0320,0.1030,1.9347,25.7143,2.6583,85.4275,0.2583,0.0010,0.1893,85.4286,0.4867,100.0000,100.0000,0.0376,0.0142,0.1375,0.8159,0.9700,0.9908
45.0000,0.0305,0.0157,0.0006,0.0009,11.5726,4.6234,0.1578,17.4147,8.8624,0.0177,0.1168,0.0244,0.1168,2.8963,16.4527,-12.1129,96.0781,0.2757,0.0013,0.2371,96.0794,0.5606,82.5853,82.5853,0.0569,0.0083,0.1719,0.5684,1.0000,0.9801
45.0000,0.0324,0.0154,0.0008,0.0008,11.5366,0.2455,0.9297,6.6583,9.9636,0.0223,0.1034,0.0250,0.1034,1.7797,25.1613,-13.3915,86.0628,0.2541,0.0016,0.2636,86.0644,0.5670,92.9746,92.9746,0.0035,0.0123,0.2478,1.1853,0.9500,0.9810
45.0000,0.0224,0.0122,0.0009,0.0008,11.4118,3.5240,0.4201,14.2502,9.0349,0.0202,0.1109,0.0287,0.1109,1.3042,20.2202,-2.4949,91.7455,0.2707,0.0012,0.2055,91.7467,0.5125,100.0000,100.0000,0.0359,0.0093,0.1604,0.9107,1.0000,0.9849
45.0000,0.0321,0.0141,0.0006,0.0011,15.7335,0.7065,0.8051,12.1170,8.3034,0.0239,0.1628,0.0269,0.1628,2.0618,-16.3991,-49.3106,133.8570,0.3764,0.0020,0.3223,133.8590,0.7466,100.0000,100.0000,0.0080,0.0112,0.3032,1.2633,0.9700,0.9922
45.0000,0.0281,0.0155,0.0010,0.0008,16.9831,5.5326,0.0676,13.5692,9.8835,0.0278,0.1637,0.0247,0.1637,2.4886,-17.5355,-45.1893,135.1641,0.3800,0.0017,0.3006,135.1658,0.7259,100.0000,100.0000,0.0564,0.0113,0.2329,1.4695,1.0000,0.9844
45.0000,0.0233,0.0122,0.0010,0.0011,14.6123,0.4268,0.8274,9.4692,8.2391,0.0220,0.1472,0.0261,0.1472,2.2673,-5.2567,-36.6553,121.0433,0.3425,0.0019,0.3033,121.0452,0.6833,100.0000,100.0000,0.0051,0.0085,0.2896,0.5843,0.9700,0.9801
45.0000,0.0219,0.0094,0.0006,0.0010,9.6910,0.9215,0.8246,8.0289,8.7963,0.0313,0.0979,0.0295,0.0979,2.1494,27.7785,2.2257,83.0535,0.2567,0.0012,0.1993,83.0547,0.4889,100.0000,100.0000,0.0101,0.0108,0.1784,1.0452,0.9700,0.9846
45.0000,0.0240,0.0170,0.0009,0.0006,9.8255,4.8306,0.9144,1.9885,8.8440,0.0244,0.0895,0.0305,0.0895,2.9404,34.5218,9.4639,75.2990,0.2340,0.0009,0.1762,75.2999,0.4527,91.4376,91.4376,0.0540,0.0106,0.1117,1.1121,0.9500,0.9803
45.0000,0.0242,0.0084,0.0006,0.0009,12.8382,5.3216,0.6074,12.9525,8.1290,0.0232,0.1070,0.0280,0.1070,2.0549,22.5479,-3.4469,89.0687,0.2652,0.0012,0.2180,89.0699,0.5172,100.0000,100.0000,0.0541,0.0122,0.1516,1.1129,1.0000,0.9933
45.0000,0.0188,0.0144,0.0006,0.0008,9.8493,3.7886,0.8336,2.8439,8.1881,0.0258,0.0985,0.0280,0.0985,2.4601,28.1291,7.6713,82.6506,0.2508,0.0009,0.1762,82.6515,0.4616,100.0000,100.0000,0.0389,0.0153,0.1219,1.2050,0.9700,0.9965
45.0000,0.0200,0.0154,0.0007,0.0010,8.4809,0.4307,0.4460,15.7583,9.9215,0.0181,0.0839,0.0262,0.0839,1.1976,39.2808,7.3358,69.8258,0.2121,0.0013,0.2142,69.8270,0.4633,84.2417,84.2417,0.0058,0.0135,0.1949,1.1009,1.0000,0.9815
45.0000,0.0304,0.0136,0.0010,0.0007,11.1258,0.9435,0.0540,1.8408,9.9284,0.0217,0.0927,0.0213,0.0927,2.6253,32.6708,-1.1255,77.4272,0.2284,0.0014,0.2315,77.4286,0.5056,100.0000,100.0000,0.0103,0.0150,0.2061,0.6214,1.0000,0.9893
45.0000,0.0296,0.0106,0.0009,0.0008,12.9074,0.2325,0.5750,8.3733,8.6082,0.0272,0.1076,0.0215,0.1076,1.3905,21.6299,-16.2853,90.1239,0.2637,0.0017,0.2757,90.1256,0.5814,100.0000,100.0000,0.0031,0.0147,0.2579,1.3353,1.0000,0.9837
45.0000,0.0311,0.0090,0.0007,0.0010,9.8367,0.6457,0.5255,9.9611,8.2971,0.0309,0.0820,0.0233,0.0820,2.3200,38.9419,7.1555,70.2155,0.2182,0.0012,0.2043,70.2168,0.4642,100.0000,100.0000,0.0074,0.0116,0.1854,0.9721,1.0000,0.9932
45.0000,0.0278,0.0128,0.0009,0.0010,14.0797,0.4091,0.2137,10.3538,9.9896,0.0299,0.1173,0.0299,0.1173,1.0606,14.4769,-25.3182,98.3498,0.2945,0.0018,0.2896,98.3516,0.6266,100.0000,100.0000,0.0047,0.0087,0.2762,1.0432,1.0000,0.9908
45.0000,0.0182,0.0123,0.0010,0.0010,10.8887,2.6435,0.5777,5.0682,9.7348,0.0188,0.0907,0.0302,0.0907,1.2906,34.4182,6.1051,75.4179,0.2305,0.0012,0.2065,75.4190,0.4695,100.0000,100.0000,0.0270,0.0126,0.1669,0.8860,1.0000,0.9898
45.0000,0.0276,0.0164,0.0006,0.0008,11.2578,4.8115,0.1976,17.9611,9.4326,0.0227,0.1144,0.0246,0.1144,1.4201,17.4894,-9.6758,94.8859,0.2760,0.0013,0.2270,94.8872,0.5484,82.0389,82.0389,0.0593,0.0100,0.1576,1.0835,1.0000,0.9991
45.0000,0.0284,0.0139,0.0010,0.0009,10.5534,3.4643,0.8887,3.8710,9.2198,0.0185,0.0990,0.0187,0.0990,2.8304,28.7473,5.2788,81.9396,0.2351,0.0011,0.1942,81.9407,0.4736,100.0000,100.0000,0.0357,0.0146,0.1439,0.8424,0.9700,0.9871
45.0000,0.0226,0.0099,0.0006,0.0009,16.5125,1.9470,0.0052,6.9197,8.2441,0.0183,0.1376,0.0250,0.1376,2.1911,1.8927,-36.5001,112.8214,0.3185,0.0020,0.3300,112.8234,0.6825,100.0000,100.0000,0.0202,0.0160,0.2938,0.5698,1.0000,0.9923
45.0000,0.0193,0.0125,0.0006,0.0006,9.3661,3.3881,0.5947,10.2906,8.5118,0.0328,0.0781,0.0316,0.0781,2.7928,41.4269,15.6534,67.3581,0.2205,0.0009,0.1683,67.3590,0.4217,100.0000,100.0000,0.0348,0.0129,0.1206,0.6144,1.0000,0.9937
45.0000,0.0312,0.0149,0.0006,0.0008,8.8046,4.0671,0.0687,16.3121,9.9970,0.0238,0.0877,0.0303,0.0877,2.2686,35.8988,9.4081,73.7154,0.2295,0.0009,0.1760,73.7163,0.4530,83.6879,83.6879,0.0496,0.0123,0.1141,1.2731,1.0000,0.9949
45.0000,0.0254,0.0086,0.0008,0.0009,16.8984,3.8025,0.1625,8.9548,8.2771,0.0187,0.1408,0.0313,0.1408,2.4253,-0.4090,-36.9699,115.4684,0.3317,0.0019,0.3175,115.4703,0.6848,100.0000,100.0000,0.0390,0.0159,0.2626,1.1526,1.0000,0.9985
45.0000,0.0207,0.0108,0.0010,0.0007,8.0452,3.8608,0.0172,5.2888,8.3043,0.0176,0.0670,0.0276,0.0670,1.7688,51.0689,30.0560,56.2701,0.1793,0.0007,0.1374,56.2708,0.3497,100.0000,100.0000,0.0395,0.0135,0.0844,1.3721,1.0000,0.9953
45.0000,0.0207,0.0099,0.0006,0.0009,8.4075,4.7068,0.5331,1.0826,8.3661,0.0230,0.0701,0.0317,0.0701,1.8331,48.2632,28.4801,59.4967,0.1948,0.0007,0.1307,59.4974,0.3576,100.0000,100.0000,0.0480,0.0082,0.0746,1.4538,1.0000,0.9957
45.0000,0.0244,0.0149,0.0010,0.0010,10.9053,5.4074,0.6104,7.7082,9.1432,0.0280,0.0909,0.0176,0.0909,2.9102,33.1231,9.8798,76.9075,0.2273,0.0009,0.1819,76.9084,0.4506,100.0000,100.0000,0.0553,0.0144,0.1122,1.4838,1.0000,0.9824
45.0000,0.0245,0.0084,0.0006,0.0008,12.8967,3.2637,0.2961,3.6496,8.5293,0.0270,0.1075,0.0296,0.1075,1.9516,21.7146,-9.7179,90.0269,0.2716,0.0014,0.2426,90.0283,0.5486,100.0000,100.0000,0.0335,0.0150,0.1941,1.0763,1.0000,0.9938
45.0000,0.0220,0.0089,0.0008,0.0006,13.8511,5.0049,0.2624,1.1660,8.7885,0.0294,0.1154,0.0193,0.1154,1.1878,15.8633,-10.2728,96.7558,0.2796,0.0014,0.2394,96.7572,0.5514,100.0000,100.0000,0.0506,0.0089,0.1799,0.8972,1.0000,0.9848
45.0000,0.0191,0.0136,0.0009,0.0010,15.0554,0.0623,0.6539,1.8188,8.4898,0.0312,0.1255,0.0260,0.1255,1.4833,8.6565,-31.1230,105.0431,0.3081,0.0020,0.3129,105.0450,0.6556,100.0000,100.0000,0.0013,0.0092,0.3024,0.8819,1.0000,0.9925
45.0000,0.0259,0.0146,0.0006,0.0007,15.7779,5.0018,0.8759,5.2864,9.1766,0.0220,0.1501,0.0308,0.1501,2.8497,-7.2951,-34.0708,123.3877,0.3530,0.0016,0.2756,123.3893,0.6704,100.0000,100.0000,0.0511,0.0087,0.2158,1.0055,0.9700,0.9998
45.0000,0.0321,0.0115,0.0009,0.0010,8.8538,1.5276,0.6738,1.2461,9.6456,0.0232,0.0738,0.0280,0.0738,2.7749,45.6469,16.0087,62.5050,0.1988,0.0010,0.1758,62.5061,0.4200,100.0000,100.0000,0.0163,0.0101,0.1494,0.8389,1.0000,0.9826
45.0000,0.0177,0.0118,0.0006,0.0006,8.8913,3.7193,0.1036,1.7436,8.9822,0.0279,0.0741,0.0253,0.0741,2.2815,44.8185,22.3935,63.4579,0.2014,0.0008,0.1561,63.4588,0.3880,100.0000,100.0000,0.0382,0.0125,0.1054,1.2410,1.0000,0.9842
45.0000,0.0244,0.0124,0.0007,0.0009,15.2354,2.4871,0.6592,13.3352,8.5826,0.0282,0.1465,0.0197,0.1465,2.7628,-5.5867,-34.5982,121.4229,0.3409,0.0018,0.2937,121.4247,0.6730,100.0000,100.0000,0.0260,0.0105,0.2573,1.1890,1.0000,0.9921
45.0000,0.0305,0.0095,0.0006,0.0006,13.9573,5.0132,0.5046,14.8731,8.7344,0.0173,0.1366,0.0222,0.1366,1.5114,2.6880,-20.2942,111.9074,0.3128,0.0014,0.2475,111.9088,0.6015,100.0000,100.0000,0.0507,0.0142,0.1826,0.5327,1.0000,0.9809
45.0000,0.0238,0.0140,0.0008,0.0010,16.5647,3.9693,0.3574,3.8366,9.0882,0.0236,0.1380,0.0199,0.1380,2.2800,0.8885,-33.8454,113.9764,0.3196,0.0018,0.3102,113.9783,0.6692,100.0000,100.0000,0.0407,0.0145,0.2550,1.4614,1.0000,0.9890
